Year: 2018  Month: 06  ID: WTI  ARGOS: 99505  Name: White Island        
2018 162  6 11 0600  -21.1  884.8   14.9  178.7   59.2    0.3
2018 162  6 11 0900  -22.5  884.4   20.1  158.3   51.1    0.1
2018 162  6 11 1200  -21.4  886.3    6.2  211.9   47.4    0.3
2018 162  6 11 1500  -20.5  886.6    4.6  190.7   40.7    0.2
2018 162  6 11 1800  -21.2  886.7    4.6  253.2   48.0    0.1
2018 162  6 11 2100  -22.0  886.8    5.4  252.9   58.9    0.1
2018 163  6 12 0000  -22.7  887.6    3.8  260.6   74.8    0.2
2018 163  6 12 0300  -23.7  887.9    6.0  150.0   43.7    0.1
2018 163  6 12 0600  -25.2  888.4    8.4  161.6   45.6    0.1
2018 163  6 12 0900  -24.0  889.6    1.3  307.7   67.0    0.0
2018 163  6 12 1200  -26.3  890.5    1.0  242.3   79.3    0.5
2018 163  6 12 1500  -27.0  891.3    5.6  158.9   78.2    0.0
2018 163  6 12 1800  -27.5  891.7    8.9  158.9   77.7   -0.0
2018 163  6 12 2100  -27.7  893.3    6.2  151.9   77.7   -0.0
2018 164  6 13 0000  -28.3  894.9    5.7  150.8   77.0   -0.0
2018 164  6 13 0300  -28.4  896.2    6.2  157.6   77.0   -0.0
2018 164  6 13 0600  -29.5  898.0    6.2  166.9   76.2    0.2
2018 164  6 13 0900  -29.2  899.4    8.0  179.9   76.2    0.3
2018 164  6 13 1200  -29.3  900.7    8.2  184.7   75.9    0.2
2018 164  6 13 1500  -28.7  901.8    8.8  159.5   72.9    0.3
2018 164  6 13 1800  -29.4  902.0   13.2  173.0   76.1    0.1
2018 164  6 13 2100  -29.1  903.9   10.9  159.8   68.1    0.3
2018 165  6 14 0000  -29.1  903.5   10.0  211.8   55.0    0.5
2018 165  6 14 0300  -30.7  903.3    5.9  214.3   52.9    0.1
2018 165  6 14 0600  -29.3  902.3    9.1  166.5   44.6    0.3
2018 165  6 14 0900  -29.7  901.9    5.9  147.8   42.0    0.1
2018 165  6 14 1200  -29.2  901.8    4.6   37.3   35.0    0.0
2018 165  6 14 1500  -29.3  900.3    6.8  292.7   40.7    0.3
2018 165  6 14 1800  -29.5  901.2    0.5  192.6   75.1    0.1
2018 165  6 14 2100  -30.6  901.6    3.5  304.8   68.3    0.1
2018 166  6 15 0000  -30.8  901.2   10.1  235.3   53.0    0.2
2018 166  6 15 0300  -29.3  900.1   12.3  198.1   60.1    0.2
2018 166  6 15 0600  -28.6  900.3   11.0  242.3   59.2    0.6
2018 166  6 15 0900  -27.8  898.9   13.7  242.2   76.8    0.3
2018 166  6 15 1200  -27.0  897.0   20.8  198.8   77.4    0.0
2018 166  6 15 1500  -28.3  891.9   24.9  150.4   76.4    0.0
2018 166  6 15 1800  -23.9  895.0   20.9  170.6   80.8    0.0
2018 166  6 15 2100  -23.6  888.9   25.6  156.8   79.3    0.1
2018 167  6 16 0000  -21.9  895.4   30.4  171.8   51.2    0.1
2018 167  6 16 0300  -20.2  902.1   19.4  175.9   41.5    0.1
2018 167  6 16 0600  -20.4  899.2   22.2  212.3   47.7    0.6
2018 167  6 16 0900  -23.9  895.2   11.9  130.5   50.3    0.1
2018 167  6 16 1200  -24.8  889.1   17.8   49.3   79.1   -0.0
2018 167  6 16 1500  -26.2  892.8   16.0  139.8   78.2    0.0
2018 167  6 16 1800  -27.2  896.7   19.3  168.9   77.7    0.1
2018 167  6 16 2100  -26.3  895.4   19.6  167.6   78.2    0.0
2018 168  6 17 0000  -27.2  896.5   21.1  166.2   77.4    0.1
2018 168  6 17 0300  -25.8  899.4   16.5  162.5   71.8    0.2
2018 168  6 17 0600  -25.1  895.2   29.5  160.3   57.2    0.0
2018 168  6 17 0900  -27.1  898.7   18.8  152.3   62.9    0.0
2018 168  6 17 1200  -21.0  893.9   25.2  155.0   47.7    0.1
2018 168  6 17 1500  -21.2  893.9   25.6  173.9   60.4    0.1
2018 168  6 17 1800  -21.4  896.7   22.2  180.7   57.6    0.2
2018 168  6 17 2100  -20.2  896.8   21.8  169.2   66.2    0.1
2018 169  6 18 0000  -18.9  899.7   22.6  177.9   51.0    0.2
2018 169  6 18 0300  -18.0  897.2   21.0  170.3   58.7    0.1
2018 169  6 18 0600  -18.1  893.1   24.7  166.4   84.0    0.1
2018 169  6 18 0900  -18.2  889.2   29.5  161.6   78.2    0.0
2018 169  6 18 1200  -17.4  900.0   23.7  180.9   65.1    0.1
2018 169  6 18 1500  -17.1  891.2   29.6  146.1   81.4    0.0
2018 169  6 18 1800  -16.0  894.7   34.5  168.4   60.0    0.0
2018 169  6 18 2100  -17.2  892.6   30.0  172.9   86.0    0.1
2018 170  6 19 0000  -16.8  892.9   30.4  161.9   84.8    0.1
2018 170  6 19 0300  -17.1  890.0   38.9  162.5   73.6    0.0
2018 170  6 19 0600  -19.1  896.4   28.6  147.2   88.7    0.0
2018 170  6 19 0900  -14.9  897.4   23.6  188.7   63.9    0.1
2018 170  6 19 1200  -18.0  888.6   31.0  159.8   72.4    0.1
2018 170  6 19 1500  -19.6  890.6   32.7  169.8   77.9    0.0
2018 170  6 19 1800  -18.8  890.8   38.2  153.2   64.0    0.0
2018 170  6 19 2100  -14.3  898.8   25.1  175.7   47.0    0.1
2018 171  6 20 0000  -19.0  899.5   20.5  166.0   71.7    0.1
2018 171  6 20 0300  -15.9  893.2   42.2  156.5   56.9    0.2
2018 171  6 20 0600  -17.2  906.1   17.8  174.7   60.2    0.1
2018 171  6 20 0900  -16.3  907.2   19.0  175.1   55.8    0.2
2018 171  6 20 1200  -17.6  910.0    9.9  178.3   64.2    0.3
2018 171  6 20 1500  -17.1  907.7   19.3  160.9   51.6    0.1
2018 171  6 20 1800  -16.8  908.2   12.0  203.4   55.1    1.0
2018 171  6 20 2100  -19.2  906.4   11.2  199.1   62.0    0.8
2018 172  6 21 0000  -17.0  906.4    8.3  233.0   46.7    0.2
2018 172  6 21 0300  -19.8  902.9   19.1  189.8   54.8    0.3
2018 172  6 21 0600  -20.0  903.1   17.5  177.4   58.8    0.1
2018 172  6 21 0900  -20.1  899.5   17.4  179.9   71.0    0.1
2018 172  6 21 1200  -20.0  902.4   11.0  180.1   57.3    0.0
2018 172  6 21 1500  -20.2  902.4   10.2  197.0   58.2    0.6
2018 172  6 21 1800  -19.4  901.9    9.7  208.0   63.8    0.6
2018 172  6 21 2100  -18.5  902.1    7.0  234.1   57.3    0.3
2018 173  6 22 0000  -17.7  899.8   17.1  234.2   51.0    0.1
2018 173  6 22 0300  -19.8  896.7   22.3  204.9   57.5    0.2
2018 173  6 22 0600  -18.7  895.2   30.9  221.6   71.5    0.2
2018 173  6 22 0900  -19.9  895.7   22.2  198.1   62.1    0.3
2018 173  6 22 1200  -22.7  896.9   27.0  213.7   82.1    0.3
2018 173  6 22 1500  -22.4  898.0   26.9  196.8   77.9    0.1
2018 173  6 22 1800  -23.1  897.3   30.3  210.7   81.9    0.2
2018 173  6 22 2100  -22.9  900.5   28.4  210.4   83.2    0.1
2018 174  6 23 0000  -22.4  901.7   26.5  231.6   82.4    0.2
2018 174  6 23 0300  -22.2  901.6   26.4  228.5   82.7    0.2
2018 174  6 23 0600  -21.4  905.8   24.5  228.6   83.2    0.2
2018 174  6 23 0900  -21.1  907.8   20.0  228.4   77.6    0.4
2018 174  6 23 1200  -19.6  909.1   13.9  190.1   66.9    0.2
2018 174  6 23 1500  -19.0  909.5   11.7  194.5   63.5    0.4
2018 174  6 23 1800  -17.7  908.1   15.4  177.0   66.5    0.2
2018 174  6 23 2100  -18.0  908.4   13.9  178.7   67.2    0.2
2018 175  6 24 0000  -18.4  907.6   16.7  157.5   74.5    0.0
2018 175  6 24 0300  -17.6  908.0   13.4  154.3   90.0   -0.0
2018 175  6 24 0600  -19.2  906.2   13.3  164.1   90.0    0.0
2018 175  6 24 0900  -17.5  906.0   11.3  163.3   89.3    0.3
2018 175  6 24 1200  -17.1  904.6   13.3  166.0   88.5    0.1
2018 175  6 24 1500  -18.2  903.5   14.5  161.1   87.0    0.1
2018 175  6 24 1800  -18.4  902.9   13.8  154.0   87.0    0.1
2018 175  6 24 2100  -18.4  902.6    9.6  152.8   87.2    0.0
2018 176  6 25 0000  -18.4  902.7    3.7  152.4   87.0    0.0
2018 176  6 25 0300  -18.5  901.4    4.0  136.6   85.9    0.1
2018 176  6 25 0600  -20.5  900.8    3.4  156.5   84.4    0.0
2018 176  6 25 0900  -20.5  900.3    3.3  165.3   84.6    0.2
2018 176  6 25 1200  -19.1  899.8    5.4  146.9   83.9    0.2
2018 176  6 25 1500  -20.9  899.4    8.1  156.7   82.4    0.0
2018 176  6 25 1800  -19.1  899.7   11.1  160.6   60.8    0.5
2018 176  6 25 2100  -26.1  897.4   22.5  170.0   79.0    0.0
2018 177  6 26 0000  -24.4  899.0   22.1  170.6   79.6   -0.0
2018 177  6 26 0300  -22.7  903.3    9.1  174.7   83.5    0.1
2018 177  6 26 0600  -23.1  902.9   16.2  157.1   80.5    0.0
2018 177  6 26 0900  -23.0  901.4   21.1  172.7   73.1    0.2
2018 177  6 26 1200  -22.8  902.3   19.7  184.8   80.8    0.5
2018 177  6 26 1500  -22.4  904.9   14.8  184.4   80.3    0.4
2018 177  6 26 1800  -21.6  907.6    5.8  177.5   82.1    0.2
2018 177  6 26 2100  -22.6  908.9    8.9  141.9   81.3    0.1
2018 178  6 27 0000  -22.7  909.8    2.1  140.5   80.6    0.0
2018 178  6 27 0300  -22.7  909.1    9.6  179.4   77.1    0.1
2018 178  6 27 0600  -23.6  906.2    4.7  197.0   80.7    0.2
2018 178  6 27 0900  -23.1  908.9    5.1  143.3   78.7   -0.0
2018 178  6 27 1200  -22.1  906.6   19.4  218.4   80.2    0.2
2018 178  6 27 1500  -23.4  906.9   15.9  228.0   81.2    0.5
2018 178  6 27 1800  -23.5  906.1   15.6  236.2   81.6    0.3
2018 178  6 27 2100  -23.8  906.0   13.9  238.9   80.7    0.1
2018 179  6 28 0000  -23.1  904.6   17.8  233.6   81.0    0.3
2018 179  6 28 0300  -24.1  903.6   19.2  235.8   80.2    0.2
2018 179  6 28 0600  -24.9  903.6   17.4  222.0   79.3    0.1
2018 179  6 28 0900  -23.5  904.8    3.1  168.1   80.9    0.5
2018 179  6 28 1200  -24.2  904.5    5.0  168.1   80.7    0.1
2018 179  6 28 1500  -24.3  903.4    6.2  185.2   80.6    0.2
2018 179  6 28 1800  -24.2  901.1   15.6  211.4   79.9    0.1
2018 179  6 28 2100  -23.2  903.0    1.8  179.1   81.2    0.1
2018 180  6 29 0000  -24.4  899.6    7.9  214.9   80.2    0.1
2018 180  6 29 0300  -23.8  902.5    3.7  157.0   80.9    0.0
2018 180  6 29 0600  -23.9  900.3   11.6  210.1   81.0    0.1
2018 180  6 29 0900  -23.7  898.7    0.3  290.9   80.7    0.0
2018 180  6 29 1200  -24.2  899.0    7.8   11.8   80.5    0.5
2018 180  6 29 1500  -23.6  900.4    2.2    5.7   80.5    0.2
2018 180  6 29 1800  -24.2  898.6    5.8  344.1   80.2    0.5
2018 180  6 29 2100  -24.4  898.2   18.5  208.9   80.0    0.1
2018 181  6 30 0000  -24.0  901.8    4.6  165.5   81.9    0.1
2018 181  6 30 0300  -22.6  901.7    6.3  161.4   81.6    0.1
2018 181  6 30 0600  -22.8  900.5    7.0  165.2   82.6    0.1
2018 181  6 30 0900  -23.4  898.9   10.7  152.6   81.2    0.1
2018 181  6 30 1200  -23.8  900.5    1.6  158.3   80.5    0.2
2018 181  6 30 1500  -24.3  900.0    1.2   86.3   80.6    0.1
2018 181  6 30 1800  -22.8  903.2    3.1  249.7   81.2    0.3
2018 181  6 30 2100  -24.3  902.9    0.7  329.3   79.8    0.1
