Year: 2018  Month: 10  ID: LR2  ARGOS: 21360  Name: Laurie II           
2018 294 10 21 2100  -26.1  980.5   13.8  198.0   80.8  444.0
2018 295 10 22 0000  -24.0  981.4   11.7  212.0   78.2  444.0
2018 295 10 22 0300  -22.8  982.1   11.1  197.0   81.3  444.0
2018 295 10 22 0600  -22.5  982.7    7.6  212.0   84.4  444.0
2018 295 10 22 0900  -25.1  983.1    5.3  222.0   84.4  444.0
2018 295 10 22 1200  -27.0  983.5    4.3  256.0   84.8  444.0
2018 295 10 22 1500  -25.5  982.9    2.3  218.0   86.6  444.0
2018 295 10 22 1800  -24.2  982.0    2.3  225.0   79.5  444.0
2018 295 10 22 2100  444.0  981.5    0.6  150.0   59.3  444.0
2018 296 10 23 0000  444.0  980.5    1.0  146.0   54.0  444.0
2018 296 10 23 0300  -18.0  979.9    1.0  173.0   50.9  444.0
2018 296 10 23 0600  -20.4  979.6    4.7  238.0   75.6  444.0
2018 296 10 23 0900  -23.2  979.5    5.3  218.0   79.5  444.0
2018 296 10 23 1200  -23.4  979.6    8.2  225.0   85.7  444.0
2018 296 10 23 1500  -24.5  979.6    7.2  226.0   81.3  444.0
2018 296 10 23 1800  -24.0  979.5    9.2  216.0   73.8  444.0
2018 296 10 23 2100  -22.9  979.9    8.8  224.0   66.3  444.0
2018 297 10 24 0000  -20.4  979.6    6.4  238.0   53.1  444.0
2018 297 10 24 0300  -20.0  978.8    3.5  273.0   56.2  444.0
2018 297 10 24 0600  -20.2  977.5    3.3  281.0   72.0  444.0
2018 297 10 24 0900  -22.0  976.1    5.1  253.0   70.3  444.0
2018 297 10 24 1200  -18.8  974.1    9.6  259.0   67.6  444.0
2018 297 10 24 1500  -19.1  973.5    8.8  229.0   77.8  444.0
2018 297 10 24 1800  -16.6  972.5   12.1  253.0   72.0  444.0
2018 297 10 24 2100  -14.9  971.7    5.8  236.0   55.8  444.0
2018 298 10 25 0000  -13.8  970.1   10.3  249.0   58.0  444.0
2018 298 10 25 0300  -12.5  969.3    7.0  246.0   53.1  444.0
2018 298 10 25 0600  -14.2  968.2    6.0  266.0   58.4  444.0
2018 298 10 25 0900  -11.9  965.8    7.6  250.0   63.7  444.0
2018 298 10 25 1200  -10.2  962.9   14.4  252.0   72.9  444.0
2018 298 10 25 1500   -9.8  961.4   14.8  245.0   87.9  444.0
2018 298 10 25 1800  -10.2  962.1   20.1  243.0   98.4  444.0
2018 298 10 25 2100   -9.2  963.0   17.9  239.0   94.0  444.0
2018 299 10 26 0000   -8.5  964.0   15.8  238.0   91.4  444.0
2018 299 10 26 0300   -8.5  964.9   17.2  229.0   95.8  444.0
2018 299 10 26 0600   -7.9  965.7   18.3  239.0   97.1  444.0
2018 299 10 26 0900   -9.8  967.9   18.3  239.0  444.0  444.0
2018 299 10 26 1200  -14.4  971.8   16.8  208.0   98.4  444.0
2018 299 10 26 1500  -15.0  978.0   13.6  236.0   95.8  444.0
2018 299 10 26 1800  -14.5  979.6   11.9  231.0   90.1  444.0
2018 299 10 26 2100  -12.4  980.1   13.6  240.0   85.7  444.0
2018 300 10 27 0000  -10.4  979.0   11.1  249.0   74.2  444.0
2018 300 10 27 0300   -9.4  976.8    8.4  226.0   69.4  444.0
2018 300 10 27 0600   -9.6  975.6    6.8  238.0   66.8  444.0
2018 300 10 27 0900  -13.6  974.0    4.3  195.0   76.0  444.0
2018 300 10 27 1200  -17.8  972.9    4.3  232.0   78.6  444.0
2018 300 10 27 1500  -18.9  971.4    3.3  269.0   82.6  444.0
2018 300 10 27 1800  -14.5  971.0    3.5  284.0   83.5  444.0
2018 300 10 27 2100   -9.4  971.0    4.5  259.0   58.8  444.0
2018 301 10 28 0000   -7.6  969.7    9.8  253.0   84.4  444.0
2018 301 10 28 0300   -7.6  969.1   13.6  252.0   97.6  444.0
2018 301 10 28 0600   -7.6  969.6   13.8  238.0   99.8  444.0
2018 301 10 28 0900  -10.0  970.7   14.6  240.0  444.0  444.0
2018 301 10 28 1200  -15.0  972.7   12.9  197.0   97.6  444.0
2018 301 10 28 1500  -15.8  975.1   16.2  226.0   96.2  444.0
2018 301 10 28 1800  -14.2  977.5   13.6  225.0   95.4  444.0
2018 301 10 28 2100  -13.5  978.9   14.0  221.0   90.5  444.0
2018 302 10 29 0000  -11.9  979.1    6.6  204.0   82.2  444.0
2018 302 10 29 0300   -6.6  977.5   13.1  253.0   92.3  444.0
2018 302 10 29 0600   -6.0  976.3   12.1  249.0   91.0  444.0
2018 302 10 29 0900   -7.6  977.2   10.5  238.0   92.3  444.0
2018 302 10 29 1200   -7.4  977.0   11.5  238.0   91.4  444.0
2018 302 10 29 1500   -8.0  977.1    8.2  236.0   83.5  444.0
2018 302 10 29 1800   -7.8  976.8    8.6  245.0   75.1  444.0
2018 302 10 29 2100   -8.2  976.7   11.5  231.0   69.0  444.0
2018 303 10 30 0000   -9.6  976.8    8.4  243.0   75.1  444.0
2018 303 10 30 0300  -10.6  976.3    5.7  263.0   74.2  444.0
2018 303 10 30 0600  -10.8  975.6    4.1  256.0   71.6  444.0
2018 303 10 30 0900  -12.8  975.1    4.9  264.0   76.0  444.0
2018 303 10 30 1200  -15.4  974.6    5.3  271.0   78.2  444.0
2018 303 10 30 1500  -15.8  974.5    4.9  245.0   76.0  444.0
2018 303 10 30 1800  -16.5  974.0    4.1  235.0   71.2  444.0
2018 303 10 30 2100  -13.2  974.2    2.7  225.0   56.6  444.0
2018 304 10 31 0000  -11.4  974.0    3.7  236.0   49.6  444.0
2018 304 10 31 0300   -9.4  973.6    2.9  238.0   40.8  444.0
2018 304 10 31 0600  -10.1  973.4    1.9  209.0   51.4  444.0
2018 304 10 31 0900  -15.1  973.3    1.8  287.0   82.2  444.0
2018 304 10 31 1200  -18.5  973.3    2.3  208.0   82.2  444.0
2018 304 10 31 1500  -17.1  973.1    2.5  164.0   83.9  444.0
2018 304 10 31 1800  -14.9  973.3    2.3  148.0   69.4  444.0
2018 304 10 31 2100  -12.0  974.2    3.9  142.0   50.0  444.0
