Year: 2018  Month: 06  ID: SID  ARGOS: 30393  Name: Siple Dome          
2018 160  6  9 0900  -29.1  871.1  444.0  444.0   71.0  444.0
2018 160  6  9 1200  -25.9  872.8  444.0  444.0   74.0  444.0
2018 160  6  9 1500  -19.9  874.0  444.0  444.0   79.3  444.0
2018 160  6  9 1800  -21.2  874.8  444.0  444.0   77.0  444.0
2018 160  6  9 2100  -21.9  876.4  444.0  444.0   77.0  444.0
2018 161  6 10 0000  -22.0  879.0  444.0  444.0   78.0  444.0
2018 161  6 10 0300  -22.2  881.0  444.0  444.0   76.5  444.0
2018 161  6 10 0600  -23.8  882.3  444.0  444.0   75.0  444.0
2018 161  6 10 0900  -22.8  883.2  444.0  444.0   77.3  444.0
2018 161  6 10 1200  -21.9  883.9  444.0  444.0   79.0  444.0
2018 161  6 10 1500  -21.3  884.1  444.0  444.0   78.4  444.0
2018 161  6 10 1800  -22.8  884.1  444.0  444.0   77.5  444.0
2018 161  6 10 2100  -24.4  883.8  444.0  444.0   76.0  444.0
2018 162  6 11 0000  -25.3  883.5  444.0  444.0   75.0  444.0
2018 162  6 11 0300  -25.0  883.2  444.0  444.0   74.7  444.0
2018 162  6 11 0600  -26.8  881.9  444.0  444.0   74.2  444.0
2018 162  6 11 0900  -27.8  881.4  444.0  444.0   73.0  444.0
2018 162  6 11 1200  -29.6  881.0  444.0  444.0   71.0  444.0
2018 162  6 11 1500  -36.8  881.0  444.0  444.0   67.0  444.0
2018 162  6 11 1800  -35.0  880.9  444.0  444.0   68.0  444.0
2018 162  6 11 2100  -34.8  881.3  444.0  444.0   68.0  444.0
2018 163  6 12 0000  -37.2  882.3  444.0  444.0   66.8  444.0
2018 163  6 12 0300  -36.9  883.5  444.0  444.0   67.0  444.0
2018 163  6 12 0600  -38.2  884.6  444.0  444.0   65.5  444.0
2018 163  6 12 0900  -38.7  886.5  444.0  444.0   66.0  444.0
2018 163  6 12 1200  -37.7  888.6  444.0  444.0   68.0  444.0
2018 163  6 12 1500  -34.0  890.6  444.0  444.0   69.0  444.0
2018 163  6 12 1800  -33.3  892.1  444.0  444.0   69.0  444.0
2018 163  6 12 2100  -31.8  894.3  444.0  444.0   70.2  444.0
2018 164  6 13 0000  -32.0  896.6  444.0  444.0   70.2  444.0
2018 164  6 13 0300  -31.9  898.4  444.0  444.0   70.2  444.0
2018 164  6 13 0600  -31.3  900.4  444.0  444.0   71.0  444.0
2018 164  6 13 0900  -30.3  901.4  444.0  444.0   71.0  444.0
2018 164  6 13 1200  -29.4  901.5  444.0  444.0   72.0  444.0
2018 164  6 13 1500  -30.1  901.3  444.0  444.0   72.0  444.0
2018 164  6 13 1800  -29.9  900.5  444.0  444.0   71.0  444.0
2018 164  6 13 2100  -27.5  899.8  444.0  444.0   73.0  444.0
2018 165  6 14 0000  -27.5  899.8  444.0  444.0   73.0  444.0
2018 165  6 14 0300  -27.5  899.6  444.0  444.0   72.0  444.0
2018 165  6 14 0600  -27.7  899.8  444.0  444.0   72.0  444.0
2018 165  6 14 0900  -26.3  899.7  444.0  444.0   72.0  444.0
2018 165  6 14 1200  -24.3  900.3  444.0  444.0   76.0  444.0
2018 165  6 14 1500  -24.0  900.0  444.0  444.0   75.4  444.0
2018 165  6 14 1800  -28.0  899.7  444.0  444.0   70.0  444.0
2018 165  6 14 2100  -27.6  899.1  444.0  444.0   71.3  444.0
2018 166  6 15 0000  -27.2  898.9  444.0  444.0   71.0  444.0
2018 166  6 15 0300  -25.5  898.3  444.0  444.0   71.2  444.0
2018 166  6 15 0600  -27.0  898.1  444.0  444.0   71.0  444.0
2018 166  6 15 0900  -26.4  897.5  444.0  444.0   71.9  444.0
2018 166  6 15 1200  -26.2  897.4  444.0  444.0   72.0  444.0
2018 166  6 15 1500  -29.1  897.4  444.0  444.0   71.0  444.0
2018 166  6 15 1800  -32.5  898.5  444.0  444.0   67.8  444.0
2018 166  6 15 2100  -31.5  900.5  444.0  444.0   69.0  444.0
2018 167  6 16 0000  -28.9  902.2  444.0  444.0   73.1  444.0
2018 167  6 16 0300  -26.3  902.7  444.0  444.0   73.0  444.0
2018 167  6 16 0600  -28.0  902.0  444.0  444.0   72.0  444.0
2018 167  6 16 0900  -29.8  901.9  444.0  444.0   72.0  444.0
2018 167  6 16 1200  -31.3  902.9  444.0  444.0   70.4  444.0
2018 167  6 16 1500  -26.8  902.7  444.0  444.0   74.0  444.0
2018 167  6 16 1800  -25.3  902.4  444.0  444.0   70.0  444.0
2018 167  6 16 2100  -29.4  902.2  444.0  444.0   69.0  444.0
2018 168  6 17 0000  -34.9  902.7  444.0  444.0   67.0  444.0
2018 168  6 17 0300  -36.0  903.6  444.0  444.0   68.0  444.0
2018 168  6 17 0600  -37.2  904.0  444.0  444.0   66.0  444.0
2018 168  6 17 0900  -37.0  905.0  444.0  444.0   68.0  444.0
2018 168  6 17 1200  -30.0  905.3  444.0  444.0   72.0  444.0
2018 168  6 17 1500  -25.4  904.1  444.0  444.0   73.5  444.0
2018 168  6 17 1800  -23.1  901.6  444.0  444.0   73.0  444.0
2018 168  6 17 2100  -24.8  899.8  444.0  444.0   70.7  444.0
2018 169  6 18 0000  -27.0  898.8  444.0  444.0   73.0  444.0
2018 169  6 18 0300  -27.4  896.7  444.0  444.0   72.8  444.0
2018 169  6 18 0600  -28.0  895.6  444.0  444.0   71.0  444.0
2018 169  6 18 0900  -26.9  895.4  444.0  444.0   73.0  444.0
2018 169  6 18 1200  -27.8  895.9  444.0  444.0   72.0  444.0
2018 169  6 18 1500  -15.7  896.6  444.0  444.0   78.0  444.0
2018 169  6 18 1800  -17.4  897.4  444.0  444.0   81.0  444.0
2018 169  6 18 2100  -18.0  898.2  444.0  444.0   79.0  444.0
2018 170  6 19 0000  -16.8  898.8  444.0  444.0   81.0  444.0
2018 170  6 19 0300  -16.4  899.0  444.0  444.0   78.6  444.0
2018 170  6 19 0600  -17.9  899.0  444.0  444.0   79.0  444.0
2018 170  6 19 0900  -17.8  900.3  444.0  444.0   81.0  444.0
2018 170  6 19 1200  -21.4  901.7  444.0  444.0   78.1  444.0
2018 170  6 19 1500  -19.6  904.1  444.0  444.0   80.0  444.0
2018 170  6 19 1800  -26.0  906.4  444.0  444.0   76.0  444.0
2018 170  6 19 2100  -22.9  910.1  444.0  444.0   79.0  444.0
2018 171  6 20 0000  -20.3  912.7  444.0  444.0   79.0  444.0
2018 171  6 20 0300  -18.0  913.9  444.0  444.0   81.0  444.0
2018 171  6 20 0600  -19.0  913.7  444.0  444.0   84.0  444.0
2018 171  6 20 0900  -24.0  912.5  444.0  444.0   77.0  444.0
2018 171  6 20 1200  -24.5  909.4  444.0  444.0   76.0  444.0
2018 171  6 20 1500  -26.4  906.7  444.0  444.0   74.0  444.0
2018 171  6 20 1800  -20.7  904.5  444.0  444.0   79.0  444.0
2018 171  6 20 2100  -23.0  902.2  444.0  444.0   75.0  444.0
2018 172  6 21 0000  -23.7  901.0  444.0  444.0   75.0  444.0
2018 172  6 21 0300  -19.3  900.4  444.0  444.0   78.0  444.0
2018 172  6 21 0600  -15.2  900.6  444.0  444.0   77.5  444.0
2018 172  6 21 0900  -18.6  901.2  444.0  444.0   76.0  444.0
2018 172  6 21 1200  -20.5  901.8  444.0  444.0   77.0  444.0
2018 172  6 21 1500  -22.0  902.7  444.0  444.0   77.0  444.0
2018 172  6 21 1800  -22.4  904.6  444.0  444.0   77.0  444.0
2018 172  6 21 2100  -20.5  906.4  444.0  444.0   82.0  444.0
2018 173  6 22 0000  -19.5  908.4  444.0  444.0   80.0  444.0
2018 173  6 22 0300  -19.7  909.5  444.0  444.0   81.0  444.0
2018 173  6 22 0600  -19.8  910.9  444.0  444.0   79.0  444.0
2018 173  6 22 0900  -19.2  912.1  444.0  444.0   79.6  444.0
2018 173  6 22 1200  -20.5  912.7  444.0  444.0   77.0  444.0
2018 173  6 22 1500  -19.8  913.0  444.0  444.0   76.6  444.0
2018 173  6 22 1800  -19.1  913.2  444.0  444.0   74.0  444.0
2018 173  6 22 2100  -18.4  913.1  444.0  444.0   63.7  444.0
2018 174  6 23 0000  -18.4  912.9    3.2  170.0   64.0  444.0
2018 174  6 23 0300  -17.7  913.1    4.0  172.0   67.0  444.0
2018 174  6 23 0600  -17.1  913.1    3.4  146.0   63.0  444.0
2018 174  6 23 0900  -16.5  913.2    4.9  176.0   74.0  444.0
2018 174  6 23 1200  -17.5  912.9    4.5  166.0   73.3  444.0
2018 174  6 23 1500  -16.5  912.2    4.9  176.0   73.0  444.0
2018 174  6 23 1800  -16.6  911.7    5.0  177.0   77.9  444.0
2018 174  6 23 2100  -17.0  910.8    4.6  176.0   83.0  444.0
2018 175  6 24 0000  -17.3  909.9    5.0  196.0   79.0  444.0
2018 175  6 24 0300  -17.2  909.0    4.0  200.0   82.0  444.0
2018 175  6 24 0600  -16.1  908.0    4.5  208.0   81.0  444.0
2018 175  6 24 0900  -18.7  906.8    5.1  212.0   79.0  444.0
2018 175  6 24 1200  -17.6  905.8    4.3  216.0   81.0  444.0
2018 175  6 24 1500  -19.5  904.5    4.1  210.0   79.0  444.0
2018 175  6 24 1800  -21.3  903.1    5.5  211.0   76.0  444.0
2018 175  6 24 2100  -24.3  902.5    5.0  212.0   76.0  444.0
2018 176  6 25 0000  -22.5  902.1    5.4  224.0   74.0  444.0
2018 176  6 25 0300  -24.9  902.0    5.3  235.0   73.0  444.0
2018 176  6 25 0600  -23.5  903.1    3.1  242.0   75.1  444.0
2018 176  6 25 0900  -27.4  904.3    5.1  246.0   74.0  444.0
2018 176  6 25 1200  -27.9  907.0    4.7  233.0   71.0  444.0
2018 176  6 25 1500  -25.2  909.8    4.3  216.0   74.4  444.0
2018 176  6 25 1800  -23.3  912.6    4.5  230.0   74.0  444.0
2018 176  6 25 2100  -23.4  915.2    4.7  183.0   68.0  444.0
2018 177  6 26 0000  -22.6  917.9    2.9  161.0   57.5  444.0
2018 177  6 26 0300  -20.6  919.6    4.1  169.0   55.0  444.0
2018 177  6 26 0600  -24.1  921.1    4.4  137.0   67.0  444.0
2018 177  6 26 0900  -22.1  922.1    4.8  128.0   82.0  444.0
2018 177  6 26 1200  -22.7  922.8    4.0  129.0   79.0  444.0
2018 177  6 26 1500  -22.9  922.8    4.6  125.0   70.0  444.0
2018 177  6 26 1800  -21.7  922.6    6.0  110.0   70.0  444.0
2018 177  6 26 2100  -20.7  922.1    5.7  108.0   71.0  444.0
2018 178  6 27 0000  -20.8  921.2    5.5  102.0   76.0  444.0
2018 178  6 27 0300  -20.2  920.0    6.5  108.0   71.4  444.0
2018 178  6 27 0600  -21.2  918.7    5.7   93.0   76.0  444.0
2018 178  6 27 0900  -19.9  917.4    5.7   90.0   78.1  444.0
2018 178  6 27 1200  -18.2  916.3    5.5   70.0   78.0  444.0
2018 178  6 27 1500  -13.2  915.4    1.5   23.0   80.0  444.0
2018 178  6 27 1800  -13.7  914.9    3.2  288.0   80.0  444.0
2018 178  6 27 2100  -15.6  914.5    0.0    0.0   75.8  444.0
2018 179  6 28 0000  -15.5  914.2    3.7  285.0   80.3  444.0
2018 179  6 28 0300  -19.7  913.5    4.9  295.0   78.0  444.0
2018 179  6 28 0600  -19.1  912.9    4.5  283.0   79.0  444.0
2018 179  6 28 0900  -16.3  912.5    0.6  272.0   80.0  444.0
2018 179  6 28 1200  -15.7  911.8    0.1  248.0   82.8  444.0
2018 179  6 28 1500  -16.7  911.2  444.0  444.0   82.0  444.0
2018 179  6 28 1800  -17.0  910.3  444.0  444.0   81.0  444.0
2018 179  6 28 2100  -17.4  910.0  444.0  444.0   82.0  444.0
2018 180  6 29 0000  -18.8  909.7  444.0  444.0   79.9  444.0
2018 180  6 29 0300  -20.4  909.2  444.0  444.0   79.0  444.0
2018 180  6 29 0600  -19.0  909.3  444.0  444.0   80.0  444.0
2018 180  6 29 0900  -18.5  909.6  444.0  444.0   81.0  444.0
2018 180  6 29 1200  -18.5  909.7  444.0  444.0   81.0  444.0
2018 180  6 29 1500  -18.2  909.8  444.0  444.0   81.0  444.0
2018 180  6 29 1800  -17.8  910.2  444.0  444.0   84.0  444.0
2018 180  6 29 2100  -16.4  910.6  444.0  444.0   84.0  444.0
2018 181  6 30 0000  -18.2  910.7  444.0  444.0   81.0  444.0
2018 181  6 30 0300  -18.7  910.9  444.0  444.0   81.0  444.0
2018 181  6 30 0600  -18.6  910.9  444.0  444.0   81.6  444.0
2018 181  6 30 0900  -18.2  910.8  444.0  444.0   82.0  444.0
2018 181  6 30 1200  -20.5  910.2  444.0  444.0   79.0  444.0
2018 181  6 30 1500  -21.0  909.1  444.0  444.0   79.0  444.0
2018 181  6 30 1800  -22.1  908.3  444.0  444.0   78.0  444.0
2018 181  6 30 2100  -21.3  907.3  444.0  444.0   78.0  444.0
