Year: 2018  Month: 08  ID: FUJ  ARGOS:  8904  Name: Dome Fuji           
2018 221  8  9 1500  -55.1  600.0    8.3   78.0  -58.6    3.7
2018 221  8  9 1800  -56.8  600.5    7.5   84.0  -58.7    2.0
2018 221  8  9 2100  -58.1  600.3    7.2   88.0  -58.8    1.0
2018 222  8 10 0000  -60.7  599.8    6.7   95.0  -58.9   -1.5
2018 222  8 10 0300  -62.9  599.7    5.7   92.0  -59.2   -3.7
2018 222  8 10 0600  -62.0  599.7    6.9   81.0  -59.6   -2.8
2018 222  8 10 0900  -57.4  600.0    7.5   81.0  -60.1    3.1
2018 222  8 10 1200  -53.3  600.6    8.0   75.0  -60.2    6.9
2018 222  8 10 1500  -51.8  600.6    8.2   73.0  -60.1    8.3
2018 222  8 10 1800  -49.5  600.7    8.1   74.0  -59.7   10.0
2018 222  8 10 2100  -49.1  599.5    8.1   76.0  -59.3   10.1
2018 223  8 11 0000  -46.4  598.8    9.4   68.0  -58.8   12.5
2018 223  8 11 0300  -45.8  598.8   10.0   59.0  -58.4   12.6
2018 223  8 11 0600  -45.9  599.5   10.1   60.0  -57.8   11.9
2018 223  8 11 0900  -44.5  599.8   10.4   64.0  -57.3   12.8
2018 223  8 11 1200  -44.6  600.7    9.8   61.0  -56.9   12.4
2018 223  8 11 1500  -45.2  601.1   10.1   61.0  -56.5   11.3
2018 223  8 11 1800  -44.3  602.5    8.4   50.0  -56.3   11.9
2018 223  8 11 2100  -44.5  603.4    7.8   58.0  -56.0   11.4
2018 224  8 12 0000  -44.7  604.6    6.3   63.0  -55.8   11.1
2018 224  8 12 0300  -46.1  605.5    5.8   69.0  -55.6    9.5
2018 224  8 12 0600  -48.5  606.3    5.2   69.0  -55.4    6.9
2018 224  8 12 0900  -46.0  607.1    7.4   69.0  -55.2    9.2
2018 224  8 12 1200  -47.0  607.6    8.6   63.0  -55.1    7.8
2018 224  8 12 1500  -49.2  608.5    7.0   77.0  -55.0    5.9
2018 224  8 12 1800  -52.6  608.2    5.2   92.0  -55.0    2.8
2018 224  8 12 2100  -52.7  607.5    6.5   96.0  -55.1    2.4
2018 225  8 13 0000  -54.3  607.2    6.4   98.0  -55.3    1.0
2018 225  8 13 0300  -53.9  605.7    7.0  112.0  -55.6    1.7
2018 225  8 13 0600  -54.5  604.7    7.0  110.0  -55.9    1.3
2018 225  8 13 0900  -50.5  604.4    8.5   44.0  -56.1    5.3
2018 225  8 13 1200  -50.5  604.7    7.9   92.0  -56.2    5.7
2018 225  8 13 1500  -52.8  604.5    6.4   91.0  -56.0    3.2
2018 225  8 13 1800  -53.9  604.3    6.5   90.0  -55.9    2.1
2018 225  8 13 2100  -54.6  604.4    6.3   92.0  -56.1    1.7
2018 226  8 14 0000  -53.5  604.6    7.4   87.0  -56.2    2.6
2018 226  8 14 0300  -50.8  604.8    7.3   81.0  -56.3    5.4
2018 226  8 14 0600  -49.5  605.0    7.1   82.0  -56.3    6.8
2018 226  8 14 0900  -48.6  605.2    8.1   75.0  -56.2    7.7
2018 226  8 14 1200  -48.2  605.5    6.9   75.0  -56.0    7.8
2018 226  8 14 1500  -50.0  605.7    6.5   74.0  -55.8    5.5
2018 226  8 14 1800  -52.4  605.7    6.6   84.0  -55.6    3.2
2018 226  8 14 2100  -54.2  605.6    5.5   96.0  -55.5    1.4
2018 227  8 15 0000  -54.7  605.6    5.3   92.0  -55.7    1.5
2018 227  8 15 0300  -56.8  604.5    5.9   96.0  -55.9   -1.2
2018 227  8 15 0600  -57.5  604.2    6.2   93.0  -56.1   -1.4
2018 227  8 15 0900  -59.3  603.9    4.7  104.0  -56.5   -2.8
2018 227  8 15 1200  -58.7  603.3    5.5  104.0  -56.9   -1.9
2018 227  8 15 1500  -59.6  602.7    5.1  101.0  -57.2   -2.5
2018 227  8 15 1800  -61.1  602.0    5.0  102.0  -57.5   -3.6
2018 227  8 15 2100  -61.7  601.3    5.3   98.0  -57.9   -3.8
2018 228  8 16 0000  -62.3  600.8    4.9  102.0  -58.4   -4.3
2018 228  8 16 0300  -62.9  599.9    5.1  109.0  -58.7   -4.5
2018 228  8 16 0600  -63.3  598.9    4.8  113.0  -59.1   -4.2
2018 228  8 16 0900  -63.2  597.9    5.2  114.0  -59.5   -3.7
2018 228  8 16 1200  -64.6  597.5    5.1  106.0  -59.9   -4.6
2018 228  8 16 1500  -63.9  597.0    5.6  101.0  -60.1   -3.9
2018 228  8 16 1800  -65.4  596.9    4.9   97.0  -60.4   -5.0
2018 228  8 16 2100  -65.8  597.0    3.7   84.0  -60.8   -5.0
2018 229  8 17 0000  -65.4  597.2    2.9   84.0  -61.1   -4.3
2018 229  8 17 0300  -65.1  597.5    3.0   83.0  -61.4   -3.2
2018 229  8 17 0600  -65.7  597.4    1.5   78.0  -61.6   -4.1
2018 229  8 17 0900  -68.5  597.2    1.9   94.0  -61.8   -6.7
2018 229  8 17 1200  -68.6  597.1    1.7  106.0  -62.1   -6.5
2018 229  8 17 1500  -66.8  596.4    2.2  108.0  -62.4   -4.5
2018 229  8 17 1800  -68.4  595.5    1.8  124.0  -62.7   -5.6
2018 229  8 17 2100  -67.7  594.4    2.1  125.0  -63.0   -4.1
2018 230  8 18 0000  -67.4  593.1  444.0  444.0  -63.3   -4.5
2018 230  8 18 0300  -68.5  591.6  444.0  444.0  -63.6   -4.6
2018 230  8 18 0600  -68.8  590.3  444.0  444.0  -63.8   -5.0
2018 230  8 18 0900  -67.3  589.5  444.0  444.0  -64.0   -3.6
2018 230  8 18 1200  -68.6  589.1  444.0  444.0  -64.2   -4.5
2018 230  8 18 1500  -67.0  588.9  444.0  444.0  -64.2   -2.8
2018 230  8 18 1800  -70.2  588.9    1.8   98.0  -64.3   -5.5
2018 230  8 18 2100  -72.2  589.4    1.3   91.0  -64.4   -7.9
2018 231  8 19 0000  -73.2  589.9    1.2   80.0  -64.8   -8.4
2018 231  8 19 0300  -73.3  590.1  444.0  444.0  -65.2   -8.0
2018 231  8 19 0600  -72.8  590.5  444.0  444.0  -65.8   -7.0
2018 231  8 19 0900  -73.4  590.2  444.0  444.0  -66.3   -7.1
2018 231  8 19 1200  -71.8  590.3  444.0  444.0  -66.7   -5.2
2018 231  8 19 1500  -73.0  590.2  444.0  444.0  -67.1   -5.9
2018 231  8 19 1800  -71.1  589.8    0.4   72.0  -67.4   -3.7
2018 231  8 19 2100  -70.3  589.7    0.0    0.0  -67.5   -2.6
2018 232  8 20 0000  -70.2  589.4    0.7   50.0  -67.5   -2.3
2018 232  8 20 0300  -69.7  589.7  444.0  444.0  -67.5   -2.1
2018 232  8 20 0600  -68.6  589.7  444.0  444.0  -67.6   -0.7
2018 232  8 20 0900  -68.5  590.0  444.0  444.0  -67.6   -0.9
2018 232  8 20 1200  -69.6  590.3  444.0  444.0  -67.6   -1.5
2018 232  8 20 1500  -67.2  591.1  444.0  444.0  -67.6    0.5
2018 232  8 20 1800  -66.6  591.6  444.0  444.0  -67.7    0.7
2018 232  8 20 2100  -66.8  592.2  444.0  444.0  -67.7    0.8
2018 233  8 21 0000  -65.2  592.8  444.0  444.0  -67.7    3.1
2018 233  8 21 0300  -67.0  593.3  444.0  444.0  -67.7    0.9
2018 233  8 21 0600  -65.6  593.7  444.0  444.0  -67.7    2.1
2018 233  8 21 0900  -68.0  594.3  444.0  444.0  -67.7   -0.9
2018 233  8 21 1200  -67.8  594.8  444.0  444.0  -67.6   -0.0
2018 233  8 21 1500  -66.7  595.2  444.0  444.0  -67.5    0.9
2018 233  8 21 1800  -68.3  595.4  444.0  444.0  -67.5   -0.9
2018 233  8 21 2100  -68.6  595.8  444.0  444.0  -67.4   -1.1
2018 234  8 22 0000  -66.7  595.7  444.0  444.0  -67.4    0.7
2018 234  8 22 0300  -65.8  595.7  444.0  444.0  -67.3    1.6
2018 234  8 22 0600  -67.4  595.6  444.0  444.0  -67.3   -0.1
2018 234  8 22 0900  -66.0  595.9  444.0  444.0  -67.2    1.4
2018 234  8 22 1200  -66.6  596.1  444.0  444.0  -67.1    0.5
2018 234  8 22 1500  -65.2  596.0  444.0  444.0  -66.9    2.0
2018 234  8 22 1800  -65.4  595.9  444.0  444.0  -66.8    1.4
2018 234  8 22 2100  -66.0  596.1  444.0  444.0  -66.6    0.6
2018 235  8 23 0000  -62.7  595.8  444.0  444.0  -66.5    4.0
2018 235  8 23 0300  -61.7  595.3  444.0  444.0  -66.4    5.3
2018 235  8 23 0600  -61.3  594.8  444.0  444.0  -66.3    5.0
2018 235  8 23 0900  -59.5  593.8  444.0  444.0  -66.1    6.6
2018 235  8 23 1200  -61.3  593.0    2.1    2.0  -65.7    4.4
2018 235  8 23 1500  -63.4  592.3    2.5   20.0  -65.3    2.0
2018 235  8 23 1800  -65.7  591.7    3.3  205.0  -65.1   -0.4
2018 235  8 23 2100  -68.0  591.9    3.1  193.0  -65.0   -3.0
2018 236  8 24 0000  -69.4  591.4    2.3  187.0  -65.1   -4.3
2018 236  8 24 0300  -69.3  591.0    2.8  185.0  -65.3   -3.9
2018 236  8 24 0600  -70.3  590.8    2.1  181.0  -65.6   -4.6
2018 236  8 24 0900  -70.1  590.3    2.6  181.0  -65.8   -4.2
2018 236  8 24 1200  -70.0  589.9    2.9  180.0  -66.1   -3.9
2018 236  8 24 1500  -71.0  589.3    2.8  180.0  -66.3   -4.7
2018 236  8 24 1800  -70.1  588.5    3.1  184.0  -66.6   -3.6
2018 236  8 24 2100  -71.2  588.0    4.1  180.0  -66.7   -4.6
2018 237  8 25 0000  -72.5  587.3    3.7  170.0  -66.9   -5.6
2018 237  8 25 0300  -74.7  587.0    2.9  175.0  -67.1   -7.6
2018 237  8 25 0600  -76.5  586.4    2.3  170.0  -67.3   -9.1
2018 237  8 25 0900  -77.1  586.3  444.0  444.0  -67.7   -9.4
2018 237  8 25 1200  -77.9  586.0  444.0  444.0  -68.0   -9.9
2018 237  8 25 1500  -79.8  585.8  444.0  444.0  -68.4  -11.4
2018 237  8 25 1800  -78.4  585.8  444.0  444.0  -68.8   -9.6
2018 237  8 25 2100  -78.3  585.6  444.0  444.0  -69.3   -9.1
2018 238  8 26 0000  -76.8  585.3  444.0  444.0  -69.7   -6.9
2018 238  8 26 0300  -73.0  584.7  444.0  444.0  -70.1   -2.9
2018 238  8 26 0600  -73.2  584.0  444.0  444.0  -70.4   -2.7
2018 238  8 26 0900  -70.8  583.4  444.0  444.0  -70.7   -0.1
2018 238  8 26 1200  -72.3  582.4  444.0  444.0  -70.7   -1.6
2018 238  8 26 1500  -74.6  581.5  444.0  444.0  -70.8   -3.8
2018 238  8 26 1800  -72.3  580.9  444.0  444.0  -70.9   -1.3
2018 238  8 26 2100  -70.9  580.7  444.0  444.0  -71.2   -0.3
2018 239  8 27 0000  -67.0  580.1  444.0  444.0  -71.4    5.0
2018 239  8 27 0300  -69.3  579.8  444.0  444.0  -71.7    2.4
2018 239  8 27 0600  -72.2  579.4  444.0  444.0  -71.8   -0.4
2018 239  8 27 0900  -70.9  579.1  444.0  444.0  -71.9    1.0
2018 239  8 27 1200  -74.4  578.6  444.0  444.0  -71.9   -2.1
2018 239  8 27 1500  -75.0  578.0  444.0  444.0  -71.8   -3.2
2018 239  8 27 1800  -72.3  577.8    0.9  286.0  -71.6   -0.3
2018 239  8 27 2100  -72.8  577.3    1.7  286.0  -71.5   -1.2
2018 240  8 28 0000  -73.8  576.9    1.8  286.0  -71.3   -2.4
2018 240  8 28 0300  -72.4  576.2    2.5  272.0  -71.1   -1.3
2018 240  8 28 0600  -75.3  576.1    2.0  284.0  -71.0   -4.3
2018 240  8 28 0900  -69.2  575.7    2.8  288.0  -71.0    1.7
2018 240  8 28 1200  -70.8  575.7    4.3  258.0  -70.8    0.1
2018 240  8 28 1500  -73.0  576.0    4.9  244.0  -70.6   -2.5
2018 240  8 28 1800  -73.3  576.4    3.6  254.0  -70.4   -2.9
2018 240  8 28 2100  -69.8  576.0    5.2  255.0  -70.4    0.5
2018 241  8 29 0000  -69.8  575.9    5.2  251.0  -70.3    0.5
2018 241  8 29 0300  -74.0  575.5    3.8  253.0  -70.1   -3.8
2018 241  8 29 0600  -75.2  575.8    3.5  240.0  -70.1   -5.0
2018 241  8 29 0900  -75.6  576.1    2.9  226.0  -70.1   -5.5
2018 241  8 29 1200  -78.7  576.7    2.3  233.0  -70.3   -8.4
2018 241  8 29 1500  -80.2  577.3    1.1  225.0  -70.6   -9.6
2018 241  8 29 1800  -79.2  578.3    0.2  220.0  -70.9   -8.3
2018 241  8 29 2100  -78.5  579.2    0.2  172.0  -71.4   -7.1
2018 242  8 30 0000  -76.9  580.0    0.0    0.0  -71.8   -5.1
2018 242  8 30 0300  -70.7  580.9    4.1   80.0  -72.2    1.5
2018 242  8 30 0600  -64.2  581.5    6.8   72.0  -72.2    8.6
2018 242  8 30 0900  -61.8  582.3    6.8   62.0  -71.8   10.0
2018 242  8 30 1200  -58.5  583.1    7.0   58.0  -71.0   12.5
2018 242  8 30 1500  -59.9  583.5    7.0   56.0  -70.0   10.1
2018 242  8 30 1800  -60.4  584.2    7.8   54.0  -69.2    9.1
2018 242  8 30 2100  -61.9  584.9    7.0   56.0  -68.4    6.5
2018 243  8 31 0000  -57.6  585.2    6.9   52.0  -67.8    9.9
2018 243  8 31 0300  -55.1  585.5    8.1   48.0  -67.3   12.3
2018 243  8 31 0600  -54.1  585.9    8.9   48.0  -66.9   12.7
2018 243  8 31 0900  -53.7  586.2    7.9   48.0  -66.1   12.5
2018 243  8 31 1200  -53.0  586.5    8.4   40.0  -65.5   12.6
2018 243  8 31 1500  -55.1  586.6    7.9   46.0  -64.9    9.5
2018 243  8 31 1800  -55.7  586.4    7.2   46.0  -64.5    8.9
2018 243  8 31 2100  -55.1  586.4    7.7   41.0  -64.1    8.9
