Year: 2018  Month: 06  ID: CBD  ARGOS: 99504  Name: Cape Bird           
2018 162  6 11 1500  -30.1  974.7    3.8   84.8   78.6  444.0
2018 162  6 11 1800  -30.1  974.6    3.3  304.2   71.0  444.0
2018 162  6 11 2100  -29.9  974.4    3.1  132.4   62.9  444.0
2018 163  6 12 0000  -29.7  975.0    2.6  112.7   46.3  444.0
2018 163  6 12 0300  -30.5  976.6    3.4   32.0   75.3  444.0
2018 163  6 12 0600  -30.5  978.0    1.3   79.1   77.8  444.0
2018 163  6 12 0900  -30.5  978.7    1.3   97.2   75.4  444.0
2018 163  6 12 1200  -30.7  979.7    2.0   89.6   71.5  444.0
2018 163  6 12 1500  -30.8  980.8    4.1   60.5   70.5  444.0
2018 163  6 12 1800  -30.9  981.4    6.7   45.6   74.2  444.0
2018 163  6 12 2100  -30.9  982.5    6.9   39.1   73.2  444.0
2018 164  6 13 0000  -31.1  984.4    7.7   35.0   79.6  444.0
2018 164  6 13 0300  -31.3  986.8    4.0   43.9   79.8  444.0
2018 164  6 13 0600  -31.4  988.5    2.7   54.5   77.7  444.0
2018 164  6 13 0900  -31.6  990.6    2.4   69.2   71.0  444.0
2018 164  6 13 1200  -31.5  992.4    4.2  188.6   73.4  444.0
2018 164  6 13 1500  -31.2  992.9    7.5  178.0   58.0  444.0
2018 164  6 13 1800  -30.9  994.0    2.2   91.1   45.6  444.0
2018 164  6 13 2100  -30.7  994.8    3.7  126.3   40.6  444.0
2018 165  6 14 0000  -31.0  995.1    2.3  131.3   63.9  444.0
2018 165  6 14 0300  -31.1  994.7    3.6   76.9   64.0  444.0
2018 165  6 14 0600  -31.4  993.9    3.2  177.8   51.9  444.0
2018 165  6 14 0900  -31.5  993.8    2.2  255.4   65.8  444.0
2018 165  6 14 1200  -31.6  994.0    2.2  132.0   66.7  444.0
2018 165  6 14 1500  -29.8  992.4    9.0   56.0   59.4  444.0
2018 165  6 14 1800  -29.4  992.2    8.2   61.6   60.0  444.0
2018 165  6 14 2100  -28.5  993.2    3.5  160.5   54.7  444.0
2018 166  6 15 0000  -28.8  993.9    4.1  251.6   69.4  444.0
2018 166  6 15 0300  -28.4  994.3    2.6   99.5   68.3  444.0
2018 166  6 15 0600  -27.5  994.3    3.6  116.2   56.3  444.0
2018 166  6 15 0900  -28.5  993.6    2.3  112.0   63.3  444.0
2018 166  6 15 1200  -31.3  993.0    2.8  121.4   68.0  444.0
2018 166  6 15 1500  -31.8  990.8    6.5   58.1   69.8  444.0
2018 166  6 15 1800  -31.6  990.6    9.2   49.2   76.7  444.0
2018 166  6 15 2100  -31.4  991.7    5.8   53.7   66.4  444.0
2018 167  6 16 0000  -31.0  989.5    9.2   56.5   61.4  444.0
2018 167  6 16 0300  -30.9  991.4    3.4   87.4   57.6  444.0
2018 167  6 16 0600  -30.5  989.4    4.4   27.4   42.7  444.0
2018 167  6 16 0900  -30.6  986.6   19.7  199.7   61.3  444.0
2018 167  6 16 1200  -30.9  980.3   25.5  190.9   64.4  444.0
2018 167  6 16 1500  -30.3  982.8   25.4  191.3   64.6  444.0
2018 167  6 16 1800  -30.1  983.9   17.6  180.4   54.3  444.0
2018 167  6 16 2100  -30.1  985.3    8.1  165.2   50.8  444.0
2018 168  6 17 0000  -29.9  986.7    5.2   47.8   73.7  444.0
2018 168  6 17 0300  -30.8  988.3    6.6   62.2   81.3  444.0
2018 168  6 17 0600  -29.7  988.0   13.2  173.0   65.8  444.0
2018 168  6 17 0900  -30.5  987.5    5.2   40.6   78.5  444.0
2018 168  6 17 1200  -30.5  987.3   10.1   31.8   70.0  444.0
2018 168  6 17 1500  -30.2  988.3    3.5   50.9   52.5  444.0
2018 168  6 17 1800  -30.0  987.9    5.9   46.7   41.1  444.0
2018 168  6 17 2100  -30.1  985.6    6.3   49.8   30.9  444.0
2018 169  6 18 0000  -30.3  985.4   10.6   52.0   41.3  444.0
2018 169  6 18 0300  -30.4  985.8    6.9   92.1   28.6  444.0
2018 169  6 18 0600  -29.5  986.2    3.8  196.9   36.7  444.0
2018 169  6 18 0900  -30.7  986.2    8.8   43.8   39.4  444.0
2018 169  6 18 1200  -32.3  983.3   14.8  180.6   33.7  444.0
2018 169  6 18 1500  -31.0  983.6   23.6  197.4   43.9  444.0
2018 169  6 18 1800  -30.4  987.4    8.9   59.5   48.1  444.0
2018 169  6 18 2100  -29.0  987.2   10.2  194.6   48.0  444.0
2018 170  6 19 0000  -29.7  986.4    7.4   66.0   40.0  444.0
2018 170  6 19 0300  -29.8  986.0    4.2   95.5   50.2  444.0
2018 170  6 19 0600  -29.8  986.0    7.6   57.3   65.2  444.0
2018 170  6 19 0900  -29.6  986.2    3.1   73.6   62.9  444.0
2018 170  6 19 1200  -30.0  982.4    2.0   90.0   51.3  444.0
2018 170  6 19 1500  -30.4  983.1    4.7   55.7   57.9  444.0
2018 170  6 19 1800  -29.8  982.6    8.7   49.3   75.5  444.0
2018 170  6 19 2100  -29.9  986.8    3.1  126.3   76.9  444.0
2018 171  6 20 0000  -29.8  986.4    4.0   65.0   78.6  444.0
2018 171  6 20 0300  -30.2  988.1    4.0   50.4   62.2  444.0
2018 171  6 20 0600  -30.4  991.5    1.3  162.7   49.5  444.0
2018 171  6 20 0900  -30.0  993.3    3.4   92.2   62.3  444.0
2018 171  6 20 1200  -29.4  993.4    1.8   48.4   73.6  444.0
2018 171  6 20 1500  -29.8  994.7    5.7   48.3   77.5  444.0
2018 171  6 20 1800  -29.8  995.9    5.0   51.4   76.3  444.0
2018 171  6 20 2100  -30.0  995.1    0.9   89.4   76.6  444.0
2018 172  6 21 0000  -29.9  992.9    1.0  191.6   77.4  444.0
2018 172  6 21 0300  -29.8  991.4    2.9  163.6   83.3  444.0
2018 172  6 21 0600  -30.0  992.4    1.8   80.6   83.2  444.0
2018 172  6 21 0900  -30.1  991.7    2.6   98.4   85.9  444.0
2018 172  6 21 1200  -30.0  988.3   10.3   51.6   76.7  444.0
2018 172  6 21 1500  -30.1  990.3   10.5   47.4   80.4  444.0
2018 172  6 21 1800  -30.0  991.5    2.3  356.1   80.7  444.0
2018 172  6 21 2100  -30.2  991.1    2.9   64.6   80.2  444.0
2018 173  6 22 0000  -29.7  990.5    4.3  186.4   83.9  444.0
2018 173  6 22 0300  -30.0  989.6    8.1  192.5   67.3  444.0
2018 173  6 22 0600  -29.6  990.0    3.4  185.6   54.3  444.0
2018 173  6 22 0900  -29.5  991.1    3.6  113.7   58.7  444.0
2018 173  6 22 1200  -29.8  992.5    4.5   34.0   70.7  444.0
2018 173  6 22 1500  -29.7  994.1    2.7   54.7   72.8  444.0
2018 173  6 22 1800  -30.3  995.4    6.1   18.9   81.6  444.0
2018 173  6 22 2100  -30.5  998.0    5.9   19.2   84.6  444.0
2018 174  6 23 0000  -30.7  999.1    3.3   15.9   84.2  444.0
2018 174  6 23 0300  -30.7 1000.0    2.6   15.4   84.4  444.0
2018 174  6 23 0600  -30.8 1000.5    0.9   88.6   84.8  444.0
2018 174  6 23 0900  -30.6 1000.1    0.5  153.5   85.6  444.0
2018 174  6 23 1200  -30.7 1000.2    0.2   41.4   86.2  444.0
2018 174  6 23 1500  -30.6  999.6    1.5   60.1   85.3  444.0
2018 174  6 23 1800  -30.7  998.7    1.0   76.7   85.4  444.0
2018 174  6 23 2100  -30.6  997.7    2.0   61.8   86.3  444.0
2018 175  6 24 0000  -30.7  996.4    7.3   35.8   86.9  444.0
2018 175  6 24 0300  -30.6  996.3    3.1   26.1   87.0  444.0
2018 175  6 24 0600  -30.5  995.2    2.1   54.9   87.9  444.0
2018 175  6 24 0900  -30.4  993.3    6.3   45.8   88.1  444.0
2018 175  6 24 1200  -30.4  993.0    1.5   11.4   82.9  444.0
2018 175  6 24 1500  -30.7  992.1    2.6  195.5   86.1  444.0
2018 175  6 24 1800  -30.6  991.1    0.6  122.0   88.0  444.0
2018 175  6 24 2100  -30.5  990.6    1.2  106.6   88.0  444.0
2018 176  6 25 0000  -30.6  989.8    1.1   93.2   83.9  444.0
2018 176  6 25 0300  -30.5  988.7    2.9  202.8   82.9  444.0
2018 176  6 25 0600  -30.5  987.7    4.0  184.5   76.6  444.0
2018 176  6 25 0900  -30.7  986.6    5.2  218.1   81.3  444.0
2018 176  6 25 1200  -30.7  986.7    2.6    3.8   86.3  444.0
2018 176  6 25 1500  -30.5  986.6    3.1   46.1   88.1  444.0
2018 176  6 25 1800  -30.3  986.9    2.4   24.4   88.3  444.0
2018 176  6 25 2100  -30.3  987.5    4.0   35.7   88.4  444.0
2018 177  6 26 0000  -30.3  987.9    1.7   72.0   87.9  444.0
2018 177  6 26 0300  -30.3  988.8    1.5   40.3   88.3  444.0
2018 177  6 26 0600  -30.3  988.8    1.9   70.0   88.1  444.0
2018 177  6 26 0900  -30.2  990.1    1.3  185.9   85.4  444.0
2018 177  6 26 1200  -30.4  992.7    3.2  178.3   81.6  444.0
2018 177  6 26 1500  -30.4  994.6    6.4   47.6   81.3  444.0
2018 177  6 26 1800  -30.4  996.5    4.9   42.3   83.6  444.0
2018 177  6 26 2100  -30.3  997.7    2.4   62.6   85.6  444.0
2018 178  6 27 0000  -30.2  998.5    2.5   63.5   85.6  444.0
2018 178  6 27 0300  -30.2  998.8    1.4  185.4   83.0  444.0
2018 178  6 27 0600  -30.4  998.4    3.5   70.0   85.3  444.0
2018 178  6 27 0900  -30.4  998.3    5.1   34.4   85.1  444.0
2018 178  6 27 1200  -30.4  998.7    5.2   29.6   86.4  444.0
2018 178  6 27 1500  -30.4  999.0    4.5   41.5   85.6  444.0
2018 178  6 27 1800  -30.4  998.6    3.7   22.5   86.2  444.0
2018 178  6 27 2100  -30.4  998.2    1.1   74.6   86.0  444.0
2018 179  6 28 0000  -30.2  997.7    0.3  168.2   81.6  444.0
2018 179  6 28 0300  -30.5  996.8    2.1   58.5   83.1  444.0
2018 179  6 28 0600  -30.4  996.1    2.3   35.4   84.5  444.0
2018 179  6 28 0900  -30.3  995.7    2.2   79.9   83.5  444.0
2018 179  6 28 1200  -30.1  995.0    2.1   61.0   80.4  444.0
2018 179  6 28 1500  -30.3  994.4    0.9   69.8   77.4  444.0
2018 179  6 28 1800  -30.4  993.8    1.3   53.9   77.7  444.0
2018 179  6 28 2100  -30.5  993.5    0.8   63.7   79.0  444.0
2018 180  6 29 0000  -30.5  992.9    2.6   63.2   80.3  444.0
2018 180  6 29 0300  -30.4  992.0    3.3   67.9   74.3  444.0
2018 180  6 29 0600  -30.1  992.2    0.7  122.8   70.8  444.0
2018 180  6 29 0900  -30.5  992.0    5.5   39.7   71.3  444.0
2018 180  6 29 1200  -30.5  991.7    2.8   44.9   71.3  444.0
2018 180  6 29 1500  -30.5  991.3    3.7   61.2   74.0  444.0
2018 180  6 29 1800  -30.4  991.4    1.1   96.2   74.4  444.0
2018 180  6 29 2100  -30.9  992.0    4.8   28.3   74.1  444.0
2018 181  6 30 0000  -30.7  992.1    1.4   88.5   73.3  444.0
2018 181  6 30 0300  -30.6  992.2    5.1   29.4   77.0  444.0
2018 181  6 30 0600  -31.1  992.9    2.2   43.8   80.1  444.0
2018 181  6 30 0900  -31.2  993.2    4.1   46.3   79.7  444.0
2018 181  6 30 1200  -31.2  993.6    3.1   56.6   81.6  444.0
2018 181  6 30 1500  -31.1  993.2    2.0   86.7   81.2  444.0
2018 181  6 30 1800  -31.6  992.2    3.1   45.0   81.4  444.0
2018 181  6 30 2100  -31.1  992.6    2.1   63.3   82.3  444.0
